,Name,Goal,GPG,Assist,APG,Block,BPG,Turn,TPG,Games,Standing,Spirit,wg13,Team_BENT,Team_BRUTESQUAD,Team_FURY,Team_GREENMEANSGO,Team_HEIST,Team_MOLLYBROWN,Team_NEMESIS,Team_NIGHTLOCK,Team_OZONE,Team_PHOENIX,Team_RIOT,Team_SCANDAL,Team_SCHWA,Team_SHOWDOWN,Team_TABBYROSA,Team_TEAMUSA,Team_UNDERGROUND,wugc16_tryouts,Team_WUGC16
83,BARBARA KARIA-MARTON,2.0,0.4,2.0,0.4,,,,,5.0,6.0,11.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
84,BECCA LUDFORD,4.33333333333,0.706349206348,1.0,0.166666666667,1.0,0.166666666667,0.0,0.0,6.33333333333,3.0,9.52333333333,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
85,BECCA SHELTON,2.0,0.285714285714,0.0,0.0,0.0,0.0,1.0,0.142857142857,7.0,4.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
86,BECKIE ZIPP,1.33333333333,0.277777777778,2.0,0.361111111111,0.0,0.0,4.0,0.666666666667,5.66666666667,11.6666666667,10.0233333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
87,BECKY LEDONNE,5.0,0.809523809522,4.0,0.630952380952,1.0,0.166666666667,3.0,0.5,6.5,10.5,7.585,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
88,BECKY MALINOWSKI,11.6666666667,1.86507936508,7.66666666667,1.2380952381,3.0,0.5,4.0,0.666666666667,6.33333333333,3.33333333333,9.46666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
89,BECKY MOORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
90,BETHANY KAYLOR,6.0,0.857142857143,8.0,1.14285714286,,,,,7.0,11.0,11.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
91,BETSY CALKINS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.333333333333,6.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
92,BEX FORTH,4.0,0.571428571429,6.0,0.857142857143,4.0,0.571428571429,3.0,0.428571428571,7.0,4.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
93,BIZ COOK,8.0,1.33333333333,2.0,0.333333333333,1.0,0.166666666667,5.0,0.833333333333,6.0,12.0,4.17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
94,BLAKE SPITZ,1.5,0.25,0.0,0.0,1.0,0.166666666667,0.0,0.0,6.0,4.5,8.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
95,BRE AUSTIN,2.0,0.333333333333,1.0,0.166666666667,2.0,0.333333333333,5.0,0.833333333333,6.0,15.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
96,BRENNA HOKANSON,4.0,0.666666666667,1.0,0.166666666667,2.0,0.333333333333,8.0,1.33333333333,6.0,11.0,3.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
97,BRIANA CAHN,8.66666666667,1.71428571429,6.66666666667,1.18650793651,6.0,1.0,10.0,1.66666666667,5.66666666667,7.66666666667,9.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
98,BRITTANY KAPLAN,1.0,0.142857142857,6.5,0.964285714285,2.0,0.333333333333,5.0,0.833333333333,6.5,13.5,5.715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
99,BRITTANY SMITH,0.0,0.0,5.0,0.714285714286,,,,,7.0,14.0,7.43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,BRITTNEY KOKINOS,0.0,0.0,1.0,0.142857142857,,,,,7.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
101,BROOKE STANISLAWSKI,1.0,0.25,0.5,0.125,,,,,5.5,11.5,13.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0
102,CAITLIN REDDING,1.0,0.142857142857,0.0,0.0,,,,,7.0,6.0,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
103,CALISE CARDENAS,8.0,1.41071428571,2.5,0.595238095238,5.0,0.714285714286,3.0,0.428571428571,5.25,2.25,10.8666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
104,CALLIE MAH,1.5,0.214285714286,2.0,0.285714285714,0.0,0.0,3.0,0.428571428571,6.5,3.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
105,CARA BROWN,0.0,0.0,1.5,0.238095238095,1.0,0.166666666667,4.0,0.666666666667,6.5,13.5,5.715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
106,CARA CROUCH,3.5,0.523809523809,11.5,1.67857142857,5.0,0.714285714286,8.0,1.14285714286,6.5,2.5,4.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0,0
107,CAROL CHEN,0.5,0.125,0.0,0.0,,,,,5.5,7.0,12.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
108,CAROL LI,2.0,0.329365079365,5.33333333333,1.05555555556,1.0,0.166666666667,0.0,0.0,5.66666666667,11.3333333333,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
109,CAROLINA GONZALEZ-LLANOS,3.0,0.75,0.0,0.0,,,,,4.0,16.0,15.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
110,CAROLINE PEARSON,0.0,0.0,0.0,0.0,,,,,6.0,7.0,10.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
111,CAROLYN FINNEY,3.0,0.366666666667,5.4,0.866666666667,2.0,0.285714285714,6.0,0.857142857143,6.6,2.2,10.7925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
112,CAROLYN MATTHEWS,2.0,0.355555555555,3.33333333333,0.622222222222,2.0,0.333333333333,10.0,1.66666666667,5.66666666667,7.66666666667,9.62333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
113,CASEY GORMAN,3.0,0.75,0.0,0.0,,,,,4.0,15.0,13.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
114,CASSANDRA SWAFFORD,4.0,0.571428571429,26.0,3.71428571429,,,,,7.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
115,CASSANDRA WONG,5.0,0.714285714285,0.5,0.0714285714285,3.0,0.5,4.0,0.666666666667,6.5,7.0,7.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
116,CASTLE SINICROPE,1.75,0.190476190476,0.5,0.0565476190476,2.0,0.285714285714,3.0,0.428571428571,6.75,2.0,9.85666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
117,CATE ROSCOE,0.0,0.0,4.0,0.666666666667,1.0,0.166666666667,7.0,1.16666666667,6.0,15.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
118,CATHERINE CATE ROSCOE,3.0,0.589285714286,5.5,1.16071428571,,,,,5.5,10.0,12.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
119,CATHERINE CHEN,0.0,0.0,1.0,0.25,,,,,4.0,7.0,13.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
120,CATHERINE WOODHURST,1.0,0.171428571429,0.5,0.1,,,,,6.0,7.0,10.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
121,CELINE SLEDGE,1.5,0.214285714286,0.5,0.0714285714285,1.0,0.166666666667,0.0,0.0,6.5,9.0,6.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
122,CHARLIE EIDE,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
123,CHARLIE MERCER,2.75,0.422619047619,2.25,0.339285714286,3.0,0.428571428571,1.0,0.142857142857,5.25,2.25,10.8666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
124,CHELSEA MURPHY,4.5,0.678571428572,1.0,0.154761904762,,,,,6.5,2.0,12.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
125,CHELSEA WITTE-GARCIA,4.0,0.666666666667,1.0,0.166666666667,,,,,6.0,3.0,13.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
126,CHLOE GREENE,5.0,0.714285714286,5.0,0.714285714286,,,,,7.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
127,CHLOE MANDELL,1.5,0.333333333334,1.0,0.208333333334,1.0,0.166666666667,2.0,0.333333333333,5.0,12.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
128,CHRISTIE KIM,1.33333333333,0.222222222222,0.666666666667,0.111111111111,2.0,0.333333333333,1.0,0.166666666667,6.33333333333,3.33333333333,9.46666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129,CHRISTIE LAWRY,2.0,0.285714285714,5.0,0.714285714286,0.0,0.0,3.0,0.428571428571,7.0,1.0,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
130,CHRISTINA CONTRERAS,8.0,1.31428571428,1.5,0.242857142857,1.0,0.142857142857,4.0,0.571428571429,6.0,5.0,7.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
131,CHRISTINA EFFERTZ,1.0,0.142857142857,0.0,0.0,,,,,7.0,9.0,10.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
132,CHRISTINA MCDOWELL,2.0,0.4,3.0,0.6,,,,,5.0,9.0,13.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
133,CHRISTINA MICKLE,0.5,0.1,1.0,0.166666666666,,,,,5.5,6.0,12.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
134,CHRISTINA SUR,7.0,1.0,3.0,0.428571428571,,,,,7.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
135,CHRISTINE BOOKHOUT,6.0,0.857142857143,1.0,0.142857142857,,,,,7.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
136,CHRISTINE DUBE,9.0,1.5,7.0,1.16666666667,3.0,0.5,7.0,1.16666666667,6.0,5.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
137,CHRISTY CHEUNG,3.0,0.6,2.0,0.4,,,,,5.0,9.0,13.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
138,CLAIRE CHASTAIN,1.33333333333,0.233333333333,12.3333333333,2.16666666667,5.0,0.833333333333,19.0,3.16666666667,5.66666666667,8.66666666667,9.79,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
139,CLAIRE DESMOND,7.4,1.75238095238,4.0,0.52619047619,3.0,0.428571428571,2.0,0.285714285714,6.6,2.2,10.7925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
140,CLAIRE HENLY,0.666666666667,0.111111111111,2.0,0.333333333333,0.0,0.0,6.0,1.0,5.66666666667,7.66666666667,9.62333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
141,CLAIRE JENCKS,3.0,0.428571428571,0.0,0.0,,,,,7.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
142,CLAIRE REINTGEN,1.0,0.142857142857,2.0,0.285714285714,,,,,7.0,6.0,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
143,CLAIRE REMINGTON,0.0,0.0,1.0,0.25,,,,,4.0,15.0,13.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
144,CLAIRE SHARMAN,11.0,1.68452380952,2.5,0.464285714286,7.0,1.0,5.0,0.714285714286,7.5,4.5,10.07,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
145,CLAUDIA TAJIMA,1.66666666667,0.261904761905,6.0,0.952380952382,2.0,0.333333333333,8.0,1.33333333333,6.33333333333,3.33333333333,9.46666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
146,CORINNE MCKITTRICK,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.833333333333,5.0,11.5,9.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
147,COURTNEY KIESOW,2.33333333333,0.365079365079,0.333333333333,0.0555555555557,1.0,0.166666666667,2.0,0.333333333333,6.33333333333,3.33333333333,9.46666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
148,COURTNEY VERHAALEN,0.0,0.0,0.0,0.0,,,,,7.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
149,CREE HOWARD,5.83333333333,0.867063492064,2.83333333333,0.650793650794,3.0,0.428571428571,4.0,0.571428571429,6.5,2.0,10.7925,1.0,0.0,0.0,0.833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,1,0
150,CRYSTAL DAVIS,2.0,0.31746031746,1.0,0.15873015873,0.0,0.0,0.0,0.0,6.66666666667,1.66666666667,9.46666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,1,0
151,DARRAGH CLANCY,4.2,0.545238095238,1.4,0.169047619048,0.0,0.0,2.0,0.285714285714,6.6,2.2,10.7925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
152,DELIA CHIU,1.33333333333,0.234126984127,3.33333333333,0.615079365079,2.0,0.333333333333,8.0,1.33333333333,5.66666666667,11.6666666667,10.0233333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
153,DENA SLATTERY,4.33333333333,0.755555555556,11.6666666667,2.1,4.0,0.666666666667,8.0,1.33333333333,5.66666666667,7.66666666667,9.62333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
154,DEVON ERICKSEN,1.0,0.142857142857,0.0,0.0,,,,,7.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
155,DIANA CHARRIER,3.66666666667,0.58253968254,2.0,0.32380952381,2.0,0.285714285714,4.0,0.571428571429,6.0,4.33333333333,9.63666666667,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0,0
156,DIANA DELEO,4.0,0.666666666667,0.0,0.0,0.0,0.0,1.0,0.166666666667,6.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
157,DIANA ELSNER,0.0,0.0,1.0,0.25,,,,,4.0,16.0,15.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
158,DIANA LAM,1.0,0.166666666667,0.0,0.0,1.0,0.166666666667,2.0,0.333333333333,6.0,14.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
159,DOMINIQUE FONTENETTE,5.25,1.42261904762,5.25,1.21428571429,0.0,0.0,4.0,0.571428571429,5.25,2.25,10.8666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
160,DORI FRANKLIN,0.0,0.0,1.0,0.166666666667,0.0,0.0,2.0,0.333333333333,6.0,11.0,3.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
161,DOROTHE FRANKLIN,0.0,0.0,0.5,0.0833333333335,,,,,5.5,6.0,12.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
162,DORY ZIPERSTEIN,1.0,0.142857142857,5.33333333333,0.849206349208,0.0,0.0,0.0,0.0,6.33333333333,3.33333333333,9.46666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
