,Name,Goal,GPG,Assist,APG,Block,BPG,Turn,TPG,Games,Standing,Spirit,wg13,Team_BENT,Team_BRUTESQUAD,Team_FURY,Team_GREENMEANSGO,Team_HEIST,Team_MOLLYBROWN,Team_NEMESIS,Team_NIGHTLOCK,Team_OZONE,Team_PHOENIX,Team_RIOT,Team_SCANDAL,Team_SCHWA,Team_SHOWDOWN,Team_TABBYROSA,Team_TEAMUSA,Team_UNDERGROUND,wugc16_tryouts,Team_WUGC16
246,JENNA DAHL,1.5,0.214285714286,3.0,0.696428571429,,,,,5.5,11.5,13.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0
247,JENNIE LUMMIS,0.0,0.0,0.0,0.0,,,,,7.0,14.0,7.43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
248,JENNIFER FOUNDS,0.5,0.0714285714285,1.5,0.321428571429,,,,,5.5,7.0,12.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
249,JENNIFER NOWAK,2.5,0.517857142857,1.0,0.142857142857,,,,,5.5,10.0,12.855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250,JENNIFER SCHMERLING,1.0,0.142857142857,5.0,0.714285714286,,,,,7.0,15.0,8.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
251,JENNIFER TIBBALS,11.0,2.16071428572,3.5,0.767857142857,,,,,5.5,10.0,12.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
252,JENNY FEY,9.0,1.28571428572,14.0,2.0,2.0,0.285714285714,4.0,0.571428571429,7.0,3.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
253,JENNY FOUNDS,0.0,0.0,1.0,0.166666666667,2.0,0.333333333333,4.0,0.666666666667,6.0,9.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
254,JENNY GAYNOR,2.0,0.333333333334,3.0,0.5,0.0,0.0,10.0,1.66666666667,5.0,11.5,9.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
255,JENNY TIBBALS,4.0,0.666666666667,2.0,0.333333333333,2.0,0.333333333333,7.0,1.16666666667,6.0,15.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
256,JESS HUYNH,2.0,0.285714285714,2.0,0.285714285714,0.0,0.0,3.0,0.428571428571,7.0,4.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
257,JESS SMITH,1.0,0.25,0.0,0.0,,,,,4.0,12.0,12.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
258,JESSE SHOFNER,4.5,1.01785714286,10.0,1.85714285714,,,,,5.5,10.0,12.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
259,JESSI JONES,6.5,0.92857142857,12.5,1.94047619048,4.0,0.666666666667,12.0,2.0,6.5,10.5,8.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
260,JESSICA HUYNH,3.0,0.6,5.0,1.0,,,,,5.0,6.0,11.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
261,JESSICA MAST,1.5,0.321428571429,1.0,0.142857142857,,,,,5.5,8.5,13.175,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0
262,JESSICA O'CONNOR,3.0,0.428571428572,5.5,0.785714285716,,,,,7.0,3.5,12.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
263,JESSICA SIPPERLEY,3.0,0.589285714286,2.0,0.392857142857,,,,,5.5,14.5,11.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
264,JESSIE OÂCONNOR,2.0,0.285714285714,3.0,0.428571428571,4.0,0.571428571429,6.0,0.857142857143,7.0,1.0,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
265,JILLIAN GOODREAU,1.5,0.648809523809,0.25,0.0416666666668,0.0,0.0,0.0,0.0,5.25,2.25,10.8666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
266,JIN-MI MATSUNAGA,1.0,0.142857142857,0.0,0.0,,,,,7.0,9.0,10.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
267,JINNY EUN,0.0,0.0,2.0,0.309523809524,0.0,0.0,3.0,0.5,6.5,8.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
268,JOANN WONG,3.5,0.821428571429,1.0,0.196428571429,,,,,5.5,10.0,12.855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
269,JOANNE BURGESS,2.0,0.5,1.0,0.25,,,,,4.0,15.0,13.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
270,JOHANNAH SANCHEZ-ADAMS,5.5,0.916666666665,1.5,0.25,0.0,0.0,2.0,0.333333333333,6.5,10.5,8.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
271,JUDY JARVIS,3.5,0.535714285714,9.0,1.36904761905,2.0,0.333333333333,11.0,1.83333333333,6.5,13.5,5.715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
272,JUDY WINGLEE,6.5,1.04761904762,3.0,0.464285714286,4.0,0.666666666667,7.0,1.16666666667,6.5,10.5,8.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
273,JULIA BLADIN,2.0,0.339285714286,5.0,0.875,,,,,5.5,11.5,12.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0,0
274,JULIA SHERWOOD,3.0,0.369047619048,6.66666666667,0.773809523808,4.0,0.571428571429,6.0,0.857142857143,8.66666666667,5.0,9.27,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,1,0
275,JULIA SNYDER,1.0,0.142857142857,3.0,0.428571428571,,,,,7.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
276,JULIA WEINERT,0.0,0.0,0.0,0.0,1.0,0.166666666667,1.0,0.166666666667,6.0,5.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
277,JULIE CHEN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.333333333333,6.0,12.0,4.17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
278,JULIE EAGLE MALECEK,2.5,0.471428571429,5.0,0.828571428572,,,,,6.0,10.5,9.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
279,JULIE MALECEK,6.0,1.0,1.0,0.166666666667,0.0,0.0,5.0,0.833333333333,6.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
280,KACI CESSNA,4.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,3.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
281,KAELA JORGENSON,4.4,0.495238095238,6.4,0.995238095239,6.0,0.857142857143,6.0,0.857142857143,6.6,2.2,10.7925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
282,KALEY BENDER,0.0,0.0,1.0,0.25,,,,,4.0,12.0,12.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
283,KAMI GROOM,11.0,1.7380952381,8.0,1.2380952381,6.0,1.0,4.0,0.666666666667,6.33333333333,3.0,9.52333333333,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
284,KARA KELLY,0.0,0.0,0.0,0.0,,,,,4.0,7.0,13.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
285,KAREN CHALIF,3.0,0.5,1.0,0.166666666667,0.0,0.0,6.0,1.0,6.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
286,KATE KINGERY,3.0,0.458333333333,2.5,0.375,0.0,0.0,7.0,1.0,5.25,2.25,10.8666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
287,KATE MORRISON,3.0,0.5,2.0,0.333333333333,3.0,0.5,4.0,0.666666666667,6.0,14.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
288,KATE SCHLAG,4.0,0.666666666667,0.0,0.0,0.0,0.0,5.0,0.833333333333,6.0,9.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
289,KATE STAMBAUGH,1.0,0.142857142857,1.0,0.142857142857,,,,,7.0,6.0,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
290,KATE WILSON,5.0,0.833333333333,6.0,1.0,4.0,0.666666666667,8.0,1.33333333333,6.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
291,KATELYN COBELENS,2.0,0.5,15.0,3.75,,,,,4.0,16.0,15.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
292,KATEY FORTH,7.33333333333,1.18095238095,12.0,1.90476190476,5.0,0.714285714286,15.0,2.14285714286,6.33333333333,8.33333333333,7.81666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
293,KATH RATCLIFF,4.0,0.571428571429,11.0,1.57142857143,2.0,0.285714285714,8.0,1.14285714286,7.0,1.0,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
294,KATHERINE COLE,1.0,0.154761904762,1.5,0.226190476191,1.0,0.166666666667,2.0,0.333333333333,6.5,13.5,5.715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
295,KATHERINE DOLARA,8.0,2.0,4.0,1.0,,,,,4.0,13.0,11.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
296,KATHERINE HINES,4.0,0.571428571429,0.0,0.0,,,,,7.0,9.0,10.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
297,KATHERINE WILSON,4.5,0.757142857143,9.0,1.57142857143,,,,,6.0,7.0,10.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
298,KATHERINE WOOTEN,2.33333333333,0.390476190476,15.0,2.55238095238,3.0,0.5,7.0,1.16666666667,6.0,7.66666666667,8.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
299,KATHLEEN DYER,4.5,1.01785714286,2.0,0.339285714286,,,,,5.5,14.5,11.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
300,KATHLEEN RATCLIFF,0.5,0.0714285714285,7.5,1.07142857143,,,,,7.0,3.5,12.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
301,KATHRYN (KATIE) BARRY,0.0,0.0,3.0,0.75,,,,,5.5,7.0,12.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
302,KATHRYN LAWSON,1.33333333333,0.190476190476,0.333333333333,0.047619047619,0.0,0.0,1.0,0.142857142857,4.66666666667,2.33333333333,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
303,KATHRYN WEATHERHEAD,2.0,0.333333333333,0.0,0.0,1.0,0.166666666667,6.0,1.0,6.0,15.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
304,KATIE BARRY,2.0,0.333333333333,2.0,0.333333333333,1.0,0.166666666667,11.0,1.83333333333,6.0,9.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
305,KATIE DOLARA OLSEN,2.0,0.333333333333,1.0,0.166666666667,2.0,0.333333333333,5.0,0.833333333333,6.0,5.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
306,KATIE DYER,1.0,0.166666666667,1.0,0.166666666667,1.0,0.166666666667,1.0,0.166666666667,6.0,5.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
307,KATIE FOX,1.0,0.25,6.0,1.5,,,,,4.0,16.0,15.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
308,KATIE PATTERSON,0.0,0.0,0.0,0.0,,,,,6.0,3.0,11.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
309,KATIE RAYNOLDS,0.5,0.125,0.0,0.0,,,,,5.5,14.5,11.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
310,KATIE RYAN,15.0,3.75,4.0,1.0,,,,,4.0,15.0,13.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
311,KATIE SILVERIA,1.0,0.25,2.0,0.5,,,,,4.0,12.0,12.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
312,KATIE TALAY,3.5,0.511904761905,0.0,0.0,0.0,0.0,1.0,0.166666666667,6.5,13.5,5.715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
313,KATIE WEATHERHEAD,0.5,0.125,3.5,0.660714285714,,,,,5.5,10.0,12.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
314,KATY CRALEY,6.5,1.02380952381,1.5,0.214285714286,8.0,1.14285714286,6.0,0.857142857143,6.5,3.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
315,KATY HARRIS,1.5,0.214285714286,0.0,0.0,0.0,0.0,0.0,0.0,6.5,10.5,8.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
316,KAYLA EMRICK,2.0,0.400793650794,3.33333333333,0.615079365079,2.0,0.333333333333,3.0,0.5,5.66666666667,10.6666666667,9.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
317,KAYLA RAMIREZ,1.5,0.3,0.5,0.0714285714285,,,,,6.0,10.5,9.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
318,KELLEY KNEIB,0.0,0.0,2.0,0.333333333333,1.0,0.166666666667,6.0,1.0,6.0,11.0,3.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
319,KELLY BOLT,0.5,0.0833333333335,1.0,0.25,1.0,0.166666666667,0.0,0.0,5.0,9.0,7.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
320,KELLY HANSEN,4.0,0.702380952381,1.33333333333,0.242063492063,0.0,0.0,4.0,0.666666666667,5.66666666667,11.6666666667,10.0233333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
321,KELLY HYLAND,2.5,0.380952380952,6.0,0.940476190478,8.0,1.33333333333,5.0,0.833333333333,6.5,9.5,7.82,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1,0
322,KELLY JOHNSON,1.75,0.47619047619,6.5,1.45238095238,6.0,1.0,10.0,1.66666666667,5.0,2.75,10.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1,0
323,KELLY TIDWELL,7.0,1.16666666667,3.0,0.5,2.0,0.333333333333,8.0,1.33333333333,6.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
324,KELLY WIESE,4.33333333333,0.892857142857,2.66666666667,0.448412698413,8.0,1.33333333333,2.0,0.333333333333,5.66666666667,10.6666666667,9.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
325,KELSEY COLPITTS,0.0,0.0,3.0,0.5,0.0,0.0,8.0,1.33333333333,6.0,15.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
326,KELSEY DEVLIN,1.0,0.25,0.0,0.0,,,,,4.0,15.0,13.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
327,KELSEY JOHNSON,0.0,0.0,2.0,0.5,,,,,4.0,15.0,13.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
328,KELSEY VIARS,14.0,3.5,3.0,0.75,,,,,4.0,16.0,15.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
329,KENDRA FREDERICK,3.0,0.5,3.0,0.5,4.0,0.666666666667,0.0,0.0,6.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
330,KERI DORKO,6.0,1.5,4.0,1.0,,,,,4.0,15.0,13.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
